taxpayer_id,tax_year,declared_income,expected_tax,tax_paid,payment_status
18885,2024,5752216.5,1035398.97,994397.17,Paid
18886,2024,4624653.0,832437.54,637813.64,Partial
18887,2024,1279251.0,127925.1,83918.87,Partial
18888,2024,2595655.5,467217.99,260894.53,Partial
18889,2024,310969.5,15548.48,8534.56,Partial
18890,2024,840847.5,84084.75,61692.98,Partial
18891,2024,2950035.0,531006.3,277025.99,Partial
18892,2024,1603828.0,160382.8,72300.57,Unpaid
18893,2024,4674186.0,841353.48,706905.19,Partial
18894,2024,1944436.0,194443.6,109957.86,Partial
18895,2024,2061895.5,371141.19,339557.07,Paid
18896,2024,11966907.0,2991726.75,2548652.02,Partial
18897,2024,5532352.5,995823.45,514641.56,Partial
18898,2024,737218.5,73721.85,43215.75,Partial
18899,2024,6022857.5,1084114.35,1082705.0,Paid
18900,2024,2848605.0,512748.9,296266.31,Partial
18901,2024,2293125.0,412762.5,191521.8,Unpaid
18902,2024,1692960.0,169296.0,73525.25,Unpaid
18903,2024,4347747.0,782594.46,709891.43,Paid
18904,2024,4129942.0,743389.56,742125.8,Paid
18905,2024,1686378.0,168637.8,102380.01,Partial
18906,2024,8915608.0,1604809.44,1030769.1,Partial
18907,2024,2074249.5,373364.91,328113.08,Partial
18908,2024,3419082.0,615434.76,560722.61,Paid
18909,2024,7451805.0,1341324.9,657115.07,Unpaid
18910,2024,3424546.5,616418.37,329537.26,Partial
18911,2024,2523777.0,454279.86,256168.41,Partial
18912,2024,2628568.0,473142.24,268366.28,Partial
18913,2024,2175294.0,391552.92,271424.48,Partial
18914,2024,6009766.5,1081757.97,1029941.76,Paid
18915,2024,6126438.0,1102758.84,579830.6,Partial
18916,2024,945415.5,94541.55,89653.75,Paid
18917,2024,2005612.5,361010.25,182923.89,Partial
18918,2024,5825658.0,1048618.44,633994.71,Partial
18919,2024,5228388.0,941109.84,546784.82,Partial
18920,2024,5051385.0,909249.3,898611.08,Paid
18921,2024,4199838.0,755970.84,556999.31,Partial
18922,2024,14466576.0,3616644.0,1584090.07,Unpaid
18923,2024,2852782.5,513500.85,465180.42,Paid
18924,2024,4865194.0,875734.92,835100.82,Paid
18925,2024,4271145.0,768806.1,476736.66,Partial
18926,2024,4745886.0,854259.48,476933.07,Partial
18927,2024,4267768.0,768198.24,366353.74,Unpaid
18928,2024,363847.5,18192.38,7316.97,Unpaid
18929,2024,677323.5,67732.35,56780.03,Partial
18930,2024,3534717.0,636249.06,498819.26,Partial
18931,2024,2881819.5,518727.51,475206.27,Paid
18932,2024,2898868.5,521796.33,379085.03,Partial
18933,2024,13357842.0,3339460.5,1908835.62,Partial
18934,2024,4328040.0,779047.2,488852.12,Partial
18935,2024,2775231.0,499541.58,313812.02,Partial
18936,2024,1220349.0,122034.9,84899.68,Partial
18937,2024,1051524.0,105152.4,42460.54,Unpaid
18938,2024,1927176.0,192717.6,167818.49,Partial
18939,2024,1072310.0,107231.0,59481.04,Partial
18940,2024,4562664.0,821279.52,650371.25,Partial
18941,2024,2106763.5,379217.43,181379.7,Unpaid
18942,2024,1005412.0,100541.2,58645.68,Partial
18943,2024,6423771.0,1156278.78,1034753.88,Partial
18944,2024,1644253.5,164425.35,78365.12,Unpaid
18945,2024,1697431.5,169743.15,140903.79,Partial
18946,2024,2529685.5,455343.39,381167.95,Partial
18947,2024,642766.5,64276.65,30672.82,Unpaid
18948,2024,616331.0,61633.1,37423.62,Partial
18949,2024,1638398.0,163839.8,159661.89,Paid
18950,2024,14650020.0,3662505.0,1704529.83,Unpaid
18951,2024,2914964.0,524693.52,418810.37,Partial
18952,2024,5122855.5,922113.99,426938.78,Unpaid
18953,2024,1943425.0,194342.5,151101.29,Partial
18954,2024,654093.0,65409.3,56480.93,Partial
18955,2024,353764.5,17688.23,7998.62,Unpaid
18956,2024,3888399.0,699911.82,310760.85,Unpaid
18957,2024,4184838.0,753270.84,651503.95,Partial
18958,2024,7381287.0,1328631.66,879952.75,Partial
18959,2024,9832700.0,1769886.0,1709355.9,Paid
18960,2024,8299338.0,1493880.84,847926.76,Partial
18961,2024,930083.0,93008.3,82089.13,Partial
18962,2024,1671460.0,167146.0,157083.81,Paid
18963,2024,956598.0,95659.8,42932.12,Unpaid
18964,2024,1400211.0,140021.1,61721.3,Unpaid
18965,2024,2904940.5,522889.29,251666.62,Unpaid
18966,2024,5563042.0,1001347.56,905218.19,Paid
18967,2024,2603968.0,468714.24,300164.6,Partial
18968,2024,696465.0,69646.5,33116.91,Unpaid
18969,2024,5167596.0,930167.28,820128.49,Partial
18970,2024,4363069.5,785352.51,343827.33,Unpaid
18971,2024,4371665.0,786899.7,778952.01,Paid
18972,2024,4904778.0,882860.04,717323.78,Partial
18973,2024,6192381.0,1114628.58,548620.19,Unpaid
18974,2024,4575255.0,823545.9,421655.5,Partial
18975,2024,526631.0,52663.1,41719.71,Partial
18976,2024,2935933.5,528468.03,502203.17,Paid
18977,2024,1789569.0,178956.9,149142.68,Partial
18978,2024,6071964.0,1092953.52,447017.99,Unpaid
18979,2024,1375891.5,137589.15,71862.81,Partial
18980,2024,9544204.0,1717956.72,1559732.91,Paid
18981,2024,4888112.0,879860.16,368925.37,Unpaid
18982,2024,2867680.0,516182.4,388582.11,Partial
18983,2024,4856328.0,874139.04,825362.08,Paid
18984,2024,1097172.0,109717.2,81925.83,Partial
18985,2024,694464.0,69446.4,54237.64,Partial
18986,2024,1750585.5,175058.55,169509.19,Paid
18987,2024,4762203.0,857196.54,758961.82,Partial
18988,2024,4413879.0,794498.22,708136.26,Partial
18989,2024,3275619.0,589611.42,417621.77,Partial
18990,2024,2244514.5,404012.61,194734.08,Unpaid
18991,2024,14911611.0,3727902.75,2631153.76,Partial
18992,2024,426632.0,21331.6,19859.72,Paid
18993,2024,7209745.5,1297754.19,698451.31,Partial
18994,2024,5890147.5,1060226.55,738447.79,Partial
18995,2024,4082560.0,734860.8,689078.97,Paid
18996,2024,984170.0,98417.0,74373.73,Partial
18997,2024,696880.0,69688.0,48112.6,Partial
18998,2024,2157238.0,388302.84,289091.46,Partial
18999,2024,648630.0,64863.0,30848.84,Unpaid
19000,2024,14886660.0,3721665.0,3387459.48,Paid
19001,2024,4554520.5,819813.69,561162.47,Partial
19002,2024,7769738.0,1398552.84,580399.43,Unpaid
19003,2024,3676393.5,661750.83,289648.34,Unpaid
19004,2024,9575444.0,1723579.92,1249767.8,Partial
19005,2024,4995840.0,899251.2,571743.91,Partial
19006,2024,3182579.0,572864.22,498220.01,Partial
19007,2024,1124449.5,112444.95,81994.86,Partial
19008,2024,4807025.0,865264.5,762644.13,Partial
19009,2024,6813031.5,1226345.67,890449.59,Partial
19010,2024,942313.5,94231.35,90122.86,Paid
19011,2024,4038894.0,727000.92,574330.73,Partial
19012,2024,6952441.5,1251439.47,1238674.79,Paid
19013,2024,1043737.0,104373.7,100532.75,Paid
19014,2024,4741528.0,853475.04,708042.89,Partial
19015,2024,536272.5,53627.25,43920.72,Partial
19016,2024,1866550.5,186655.05,117854.0,Partial
19017,2024,4853628.0,873653.04,648512.65,Partial
19018,2024,1322960.0,132296.0,101140.29,Partial
19019,2024,4820330.0,867659.4,828007.37,Paid
19020,2024,2495293.5,449152.83,256870.5,Partial
19021,2024,7154262.0,1287767.16,1067558.98,Partial
19022,2024,11248188.0,2812047.0,1548875.49,Partial
19023,2024,2796549.0,503378.82,430741.26,Partial
19024,2024,7323582.0,1318244.76,921584.91,Partial
19025,2024,2967806.0,534205.08,512462.93,Paid
19026,2024,3653365.5,657605.79,480381.03,Partial
19027,2024,11108120.0,2777030.0,2634846.06,Paid
19028,2024,2289823.5,412168.23,251010.45,Partial
19029,2024,1386910.5,138691.05,129759.35,Paid
19030,2024,13591756.0,3397939.0,1999687.1,Partial
19031,2024,421353.0,21067.65,15497.36,Partial
19032,2024,11647005.0,2911751.25,1744721.35,Partial
19033,2024,5094561.0,917020.98,545168.97,Partial
19034,2024,1769357.0,176935.7,175042.49,Paid
19035,2024,3478576.5,626143.77,522329.13,Partial
19036,2024,2884350.0,519183.0,447068.48,Partial
19037,2024,5642170.0,1015590.6,608948.12,Partial
19038,2024,1229032.0,122903.2,98457.75,Partial
19039,2024,5270013.0,948602.34,570299.73,Partial
19040,2024,6625143.0,1192525.74,841326.91,Partial
19041,2024,4241337.0,763440.66,480509.55,Partial
19042,2024,2902408.0,522433.44,365964.62,Partial
19043,2024,1502940.0,150294.0,113907.82,Partial
19044,2024,3037810.0,546805.8,375655.58,Partial
19045,2024,2239641.0,403135.38,382656.1,Paid
19046,2024,4445505.0,800190.9,788428.09,Paid
19047,2024,8619114.0,1551440.52,1459284.95,Paid
19048,2024,10809492.0,2702373.0,2421055.97,Partial
19049,2024,7359073.5,1324633.23,818225.95,Partial
19050,2024,4233520.5,762033.69,325159.78,Unpaid
19051,2024,3589087.5,646035.75,315330.05,Unpaid
19052,2024,2239468.0,403104.24,273506.23,Partial
19053,2024,18897420.0,4724355.0,3181853.09,Partial
19054,2024,4143555.0,745839.9,712277.1,Paid
19055,2024,6224767.5,1120458.15,485718.61,Unpaid
19056,2024,9697740.0,1745593.2,1485325.25,Partial
19057,2024,3279616.5,590330.97,527578.79,Partial
19058,2024,3946482.0,710366.76,351915.69,Unpaid
19059,2024,4190923.0,754366.14,627708.07,Partial
19060,2024,6285331.5,1131359.67,964597.25,Partial
19061,2024,803157.0,80315.7,62461.52,Partial
19062,2024,2040760.5,367336.89,257356.23,Partial
19063,2024,5153538.0,927636.84,712610.62,Partial
19064,2024,4309838.0,775770.84,727828.2,Paid
19065,2024,11285704.0,2821426.0,1563070.0,Partial
19066,2024,2772740.0,499093.2,322713.66,Partial
19067,2024,4617620.0,831171.6,750298.6,Paid
19068,2024,5851696.5,1053305.37,501373.36,Unpaid
19069,2024,6883014.0,1238942.52,857100.44,Partial
19070,2024,6543182.0,1177772.76,986973.57,Partial
19071,2024,6721496.0,1209869.28,1165951.03,Paid
19072,2024,1660596.0,166059.6,164531.85,Paid
19073,2024,2805264.0,504947.52,434456.85,Partial
19074,2024,5342986.5,961737.57,725150.13,Partial
19075,2024,7894652.0,1421037.36,1366327.42,Paid
19076,2024,3999946.5,719990.37,718766.39,Paid
19077,2024,4660200.0,838836.0,807379.65,Paid
19078,2024,3174555.0,571419.9,292566.99,Partial
19079,2024,456751.5,22837.58,12866.69,Partial
19080,2024,2887221.0,519699.78,226693.04,Unpaid
19081,2024,1248880.5,124888.05,62593.89,Partial
19082,2024,776844.0,77684.4,54037.27,Partial
19083,2024,6260980.0,1126976.4,469836.46,Unpaid
19084,2024,7038171.0,1266870.78,622033.55,Unpaid
19085,2024,1417809.0,141780.9,140745.9,Paid
19086,2024,1185987.0,118598.7,101532.35,Partial
19087,2024,3003384.0,540609.12,386805.83,Partial
19088,2024,2281416.0,410654.88,217606.02,Partial
19089,2024,2878413.0,518114.34,307500.86,Partial
19090,2024,1054050.0,105405.0,73214.31,Partial
19091,2024,3046497.0,548369.46,481029.69,Partial
19092,2024,2866141.5,515905.47,498364.68,Paid
19093,2024,616296.0,61629.6,34796.07,Partial
19094,2024,2340486.0,421287.48,193328.82,Unpaid
19095,2024,4729641.0,851335.38,720059.46,Partial
19096,2024,561324.0,56132.4,55733.86,Paid
19097,2024,5395782.0,971240.76,772719.15,Partial
19098,2024,4996814.0,899426.52,586516.03,Partial
19099,2024,5802978.0,1044536.04,821109.78,Partial
19100,2024,652920.0,65292.0,59370.02,Paid
19101,2024,6201069.0,1116192.42,919630.93,Partial
19102,2024,2136810.0,384625.8,331470.51,Partial
19103,2024,7476104.0,1345698.72,723313.06,Partial
19104,2024,3870612.0,696710.16,586351.27,Partial
19105,2024,1486773.0,148677.3,143310.05,Paid
19106,2024,4783869.0,861096.42,392659.97,Unpaid
19107,2024,4332101.0,779778.18,651972.54,Partial
19108,2024,5295454.5,953181.81,835273.22,Partial
19109,2024,910264.5,91026.45,50228.4,Partial
19110,2024,7745409.0,1394173.62,761358.21,Partial
19111,2024,3399889.5,611980.11,318352.05,Partial
19112,2024,7300687.5,1314123.75,1101629.94,Partial
19113,2024,5420828.0,975749.04,401228.01,Unpaid
19114,2024,1011583.5,101158.35,44135.39,Unpaid
19115,2024,2040643.5,367315.83,301125.52,Partial
19116,2024,15147972.0,3786993.0,2860694.51,Partial
19117,2024,4565710.5,821827.89,600016.54,Partial
19118,2024,769714.5,76971.45,58706.12,Partial
19119,2024,7378357.5,1328104.35,929805.86,Partial
19120,2024,2458548.0,442538.64,206311.51,Unpaid
19121,2024,9424988.0,1696497.84,1315294.78,Partial
19122,2024,14731436.0,3682859.0,2317623.17,Partial
19123,2024,4643674.5,835861.41,809698.95,Paid
19124,2024,6939753.0,1249155.54,1195941.51,Paid
19125,2024,3725680.5,670622.49,457096.29,Partial
19126,2024,9111294.0,1640032.92,1285293.8,Partial
19127,2024,991522.5,99152.25,75058.25,Partial
19128,2024,16895996.0,4223999.0,3364837.6,Partial
19129,2024,715620.0,71562.0,69658.45,Paid
19130,2024,7435316.0,1338356.88,1026385.89,Partial
19131,2024,3659118.0,658641.24,295993.37,Unpaid
19132,2024,6873069.0,1237152.42,1071745.14,Partial
19133,2024,2699560.0,485920.8,434364.6,Partial
19134,2024,14298003.0,3574500.75,2536465.73,Partial
19135,2024,352468.5,17623.42,9835.63,Partial
19136,2024,4856986.5,874257.57,498414.24,Partial
19137,2024,2595358.5,467164.53,265910.05,Partial
19138,2024,3058576.5,550543.77,224401.64,Unpaid
19139,2024,1530955.5,153095.55,146650.23,Paid
19140,2024,1322111.0,132211.1,100321.78,Partial
19141,2024,15671708.0,3917927.0,2652044.79,Partial
19142,2024,3456372.0,622146.96,559123.47,Partial
19143,2024,5078822.0,914187.96,672293.83,Partial
19144,2024,1618518.0,161851.8,87043.9,Partial
19145,2024,2767647.0,498176.46,361476.84,Partial
19146,2024,6741729.0,1213511.22,1060730.16,Partial
19147,2024,7014469.5,1262604.51,660594.68,Partial
19148,2024,5531235.0,995622.3,400439.29,Unpaid
19149,2024,18951112.0,4737778.0,3162940.59,Partial
19150,2024,7231920.0,1301745.6,756444.37,Partial
19151,2024,3453628.5,621653.13,321270.34,Partial
19152,2024,2770518.0,498693.24,203117.76,Unpaid
19153,2024,4668988.5,840417.93,520638.91,Partial
19154,2024,13300576.0,3325144.0,2749894.09,Partial
19155,2024,1265512.0,126551.2,123071.04,Paid
19156,2024,1406724.0,140672.4,124537.28,Partial
19157,2024,925585.5,92558.55,59043.1,Partial
19158,2024,4989174.0,898051.32,658810.45,Partial
19159,2024,747625.5,74762.55,47698.51,Partial
19160,2024,2617817.0,471207.06,271038.3,Partial
19161,2024,8403067.5,1512552.15,1507711.98,Paid
19162,2024,6822358.5,1228024.53,771322.21,Partial
19163,2024,4477557.0,805960.26,462701.79,Partial
19164,2024,12182270.0,3045567.5,1933630.81,Partial
19165,2024,2194654.5,395037.81,374337.83,Paid
19166,2024,333511.5,16675.58,16090.26,Paid
19167,2024,438724.5,21936.23,19446.46,Partial
19168,2024,4804730.0,864851.4,488986.98,Partial
19169,2024,6840378.0,1231268.04,1223634.18,Paid
19170,2024,2770986.0,498777.48,387649.86,Partial
19171,2024,4369846.5,786572.37,747873.01,Paid
19172,2024,10908277.5,2727069.38,1384805.83,Partial
19173,2024,5628355.5,1013103.99,980482.04,Paid
19174,2024,2909037.0,523626.66,522945.95,Paid
19175,2024,2090004.0,376200.72,350920.03,Paid
19176,2024,1203172.5,120317.25,82321.06,Partial
19177,2024,17078312.0,4269578.0,4127401.05,Paid
19178,2024,6525975.0,1174675.5,1144486.34,Paid
19179,2024,10538265.0,2634566.25,1682697.46,Partial
19180,2024,1429304.0,142930.4,121505.13,Partial
19181,2024,1552875.0,155287.5,133314.32,Partial
19182,2024,4228107.0,761059.26,555344.94,Partial
19183,2024,1171042.5,117104.25,50518.77,Unpaid
19184,2024,11226550.0,2806637.5,2219208.27,Partial
19185,2024,778267.5,77826.75,40322.04,Partial
19186,2024,1869720.0,186972.0,76396.76,Unpaid
19187,2024,5640212.0,1015238.16,952191.87,Paid
19188,2024,1950111.0,195011.1,124729.1,Partial
19189,2024,1198111.5,119811.15,86192.14,Partial
19190,2024,4181271.0,752628.78,361261.81,Unpaid
19191,2024,509389.5,50938.95,43746.37,Partial
19192,2024,14573968.0,3643492.0,2780348.75,Partial
19193,2024,9590472.0,1726284.96,1678466.87,Paid
19194,2024,4727109.0,850879.62,435480.19,Partial
19195,2024,832023.0,83202.3,52716.98,Partial
19196,2024,1897546.5,189754.65,124934.46,Partial
19197,2024,3978318.0,716097.24,504347.29,Partial
19198,2024,3240120.0,583221.6,385976.05,Partial
19199,2024,2615106.0,470719.08,399499.28,Partial
19200,2024,5133390.0,924010.2,539806.76,Partial
19201,2024,3874944.0,697489.92,462087.07,Partial
19202,2024,5957976.0,1072435.68,481738.11,Unpaid
19203,2024,2074023.0,373324.14,251919.13,Partial
19204,2024,6755278.5,1215950.13,1129009.7,Paid
19205,2024,4111281.0,740030.58,564347.32,Partial
19206,2024,4274981.0,769496.58,746257.78,Paid
19207,2024,4686880.5,843638.49,759359.0,Paid
19208,2024,5732244.0,1031803.92,837205.7,Partial
19209,2024,6953926.5,1251706.77,743889.33,Partial
19210,2024,8623126.0,1552162.68,662773.46,Unpaid
19211,2024,3708718.5,667569.33,344599.29,Partial
19212,2024,7939036.0,1429026.48,641489.99,Unpaid
19213,2024,1321467.0,132146.7,109668.55,Partial
19214,2024,528891.0,52889.1,39576.91,Partial
19215,2024,2529601.0,455328.18,279343.84,Partial
19216,2024,3012570.0,542262.6,409408.26,Partial
19217,2024,5849142.0,1052845.56,582539.45,Partial
19218,2024,946729.5,94672.95,83056.58,Partial
19219,2024,3580495.5,644489.19,313737.34,Unpaid
19220,2024,1704882.0,170488.2,100724.43,Partial
19221,2024,4121770.0,741918.6,483582.54,Partial
19222,2024,2398368.0,431706.24,229408.7,Partial
19223,2024,4521635.0,813894.3,393110.95,Unpaid
19224,2024,14987240.0,3746810.0,3638152.51,Paid
19225,2024,1070229.0,107022.9,91622.3,Partial
19226,2024,376797.0,18839.85,16933.26,Partial
19227,2024,3369229.5,606461.31,360177.37,Partial
19228,2024,5340553.5,961299.63,484975.66,Partial
19229,2024,3685926.0,663466.68,305791.79,Unpaid
19230,2024,4295671.5,773220.87,666052.46,Partial
19231,2024,4769263.5,858467.43,516368.16,Partial
19232,2024,4143579.0,745844.22,663503.02,Partial
19233,2024,1096846.5,109684.65,70154.3,Partial
19234,2024,1366973.0,136697.3,97519.85,Partial
19235,2024,4298086.5,773655.57,633623.91,Partial
19236,2024,19341524.0,4835381.0,4037059.6,Partial
19237,2024,1740812.0,174081.2,164193.39,Paid
19238,2024,4442135.0,799584.3,765601.97,Paid
19239,2024,7452729.0,1341491.22,1121486.66,Partial
19240,2024,1436987.0,143698.7,82023.22,Partial
19241,2024,2509570.5,451722.69,368605.72,Partial
19242,2024,3697606.0,665569.08,414716.09,Partial
19243,2024,461827.5,23091.38,13847.9,Partial
19244,2024,1705897.5,170589.75,115932.79,Partial
19245,2024,874851.0,87485.1,56681.6,Partial
19246,2024,5291121.0,952401.78,393913.38,Unpaid
19247,2024,3803851.5,684693.27,416978.2,Partial
19248,2024,7872882.0,1417118.76,891084.28,Partial
19249,2024,4107377.0,739327.86,718552.75,Paid
19250,2024,6182288.0,1112811.84,621505.41,Partial
19251,2024,4618492.5,831328.65,800652.62,Paid
19252,2024,3383212.0,608978.16,471531.79,Partial
19253,2024,926648.0,92664.8,58619.75,Partial
19254,2024,1468948.0,146894.8,85419.33,Partial
19255,2024,7091660.0,1276498.8,544937.34,Unpaid
19256,2024,4924538.0,886416.84,841386.86,Paid
19257,2024,5442709.5,979687.71,738194.69,Partial
19258,2024,8173062.0,1471151.16,765734.18,Partial
19259,2024,2279172.0,410250.96,243442.92,Partial
19260,2024,6201512.0,1116272.16,562712.8,Partial
19261,2024,882093.0,88209.3,44792.68,Partial
19262,2024,10029183.0,2507295.75,2436339.28,Paid
19263,2024,19015768.0,4753942.0,2809104.33,Partial
19264,2024,2332718.0,419889.24,335575.48,Partial
19265,2024,8392115.0,1510580.7,1280217.14,Partial
19266,2024,2499795.0,449963.1,258008.84,Partial
19267,2024,1971382.5,197138.25,190218.7,Paid
19268,2024,7999812.0,1439966.16,756846.21,Partial
19269,2024,1345770.0,134577.0,110622.29,Partial
19270,2024,1146462.0,114646.2,47073.73,Unpaid
19271,2024,1986144.0,198614.4,150053.18,Partial
19272,2024,9307125.0,1675282.5,1049564.49,Partial
19273,2024,1055934.0,105593.4,46133.76,Unpaid
19274,2024,13047832.0,3261958.0,1330552.67,Unpaid
19275,2024,15074920.0,3768730.0,2845768.02,Partial
19276,2024,1919512.5,191951.25,120103.9,Partial
19277,2024,7413712.5,1334468.25,650553.27,Unpaid
19278,2024,11081044.0,2770261.0,1770196.78,Partial
19279,2024,4752513.0,855452.34,356039.26,Unpaid
19280,2024,1165736.0,116573.6,55757.15,Unpaid
19281,2024,2148604.5,386748.81,178987.35,Unpaid
19282,2024,16933684.0,4233421.0,1971504.16,Unpaid
19283,2024,9482938.0,1706928.84,1616120.23,Paid
19284,2024,3509020.0,631623.6,443210.28,Partial
19285,2024,6489300.0,1168074.0,926983.53,Partial
19286,2024,7244436.0,1303998.48,604794.5,Unpaid
19287,2024,3708517.5,667533.15,426086.41,Partial
19288,2024,4819320.0,867477.6,781770.81,Paid
19289,2024,3417456.0,615142.08,500172.03,Partial
19290,2024,568703.0,56870.3,54982.21,Paid
19291,2024,4262251.5,767205.27,696315.5,Paid
19292,2024,1013990.0,101399.0,83370.26,Partial
19293,2024,5247895.5,944621.19,537772.84,Partial
19294,2024,2533777.5,456079.95,375536.23,Partial
19295,2024,2736747.0,492614.46,282071.04,Partial
19296,2024,11442835.0,2860708.75,2409574.98,Partial
19297,2024,4530762.0,815537.16,660748.21,Partial
19298,2024,5697982.5,1025636.85,930252.62,Paid
19299,2024,3350805.0,603144.9,414541.49,Partial
19300,2024,11157219.0,2789304.75,2151948.61,Partial
19301,2024,1913402.0,191340.2,136942.18,Partial
19302,2024,6297954.0,1133631.72,935586.26,Partial
19303,2024,2010946.0,361970.28,293268.32,Partial
19304,2024,845970.0,84597.0,78582.15,Paid
19305,2024,1857850.0,185785.0,184280.14,Paid
19306,2024,6142527.0,1105654.86,1001059.91,Paid
19307,2024,2668724.0,480370.32,231490.46,Unpaid
19308,2024,3763372.5,677407.05,653291.36,Paid
19309,2024,1053237.0,105323.7,83247.85,Partial
19310,2024,7201785.0,1296321.3,1145688.76,Partial
19311,2024,7953732.5,1431671.85,1133454.6,Partial
19312,2024,3923226.0,706180.68,432888.76,Partial
19313,2024,3958148.0,712466.64,464955.73,Partial
19314,2024,6901380.0,1242248.4,600005.98,Unpaid
19315,2024,2817929.0,507227.22,373369.96,Partial
19316,2024,3121372.0,561846.96,303565.91,Partial
19317,2024,2011540.0,362077.2,293789.44,Partial
19318,2024,7291138.0,1312404.84,891910.33,Partial
19319,2024,1704550.0,170455.0,122932.15,Partial
19320,2024,474760.5,23738.03,18641.47,Partial
19321,2024,1033819.5,103381.95,77329.7,Partial
19322,2024,2552617.5,459471.15,325856.94,Partial
19323,2024,4665621.0,839811.78,676384.41,Partial
19324,2024,1352452.5,135245.25,85921.31,Partial
19325,2024,5949655.5,1070937.99,559350.91,Partial
19326,2024,2134793.0,384262.74,242047.1,Partial
19327,2024,7140829.5,1285349.31,935605.76,Partial
19328,2024,2226588.0,400785.84,299627.49,Partial
19329,2024,6077853.0,1094013.54,594486.96,Partial
19330,2024,995692.5,99569.25,54135.8,Partial
19331,2024,3979378.0,716288.04,599246.57,Partial
19332,2024,18940132.0,4735033.0,4148362.41,Partial
19333,2024,6198253.5,1115685.63,1074182.12,Paid
19334,2024,4656897.0,838241.46,344098.12,Unpaid
19335,2024,2961228.0,533021.04,285965.79,Partial
19336,2024,1211472.0,121147.2,55267.35,Unpaid
19337,2024,1015383.0,101538.3,81108.79,Partial
19338,2024,14671350.0,3667837.5,2660282.54,Partial
19339,2024,2329947.5,419390.55,375648.12,Partial
19340,2024,5585067.0,1005312.06,714374.75,Partial
19341,2024,5489863.5,988175.43,564742.26,Partial
19342,2024,2280906.0,410563.08,380304.58,Paid
19343,2024,2340190.5,421234.29,188038.99,Unpaid
19344,2024,1544370.0,154437.0,106422.54,Partial
19345,2024,5864794.5,1055663.01,440844.87,Unpaid
19346,2024,3320669.0,597720.42,288400.1,Unpaid
19347,2024,1939059.0,193905.9,101024.97,Partial
19348,2024,6389199.0,1150055.82,1058396.37,Paid
19349,2024,6964324.5,1253578.41,622025.61,Unpaid
19350,2024,4712290.5,848212.29,509012.2,Partial
19351,2024,2113129.5,380363.31,216350.65,Partial
19352,2024,4936561.0,888580.98,886448.39,Paid
19353,2024,674996.0,67499.6,40088.01,Partial
19354,2024,2900415.0,522074.7,390825.12,Partial
19355,2024,1406099.0,140609.9,85293.97,Partial
19356,2024,3574771.5,643458.87,459751.36,Partial
19357,2024,8055368.0,1449966.24,593906.17,Unpaid
19358,2024,1410312.0,141031.2,72151.56,Partial
19359,2024,2172322.0,391017.96,336822.87,Partial
19360,2024,14894348.0,3723587.0,3343408.77,Partial
19361,2024,5992176.0,1078591.68,1007836.07,Paid
19362,2024,9154160.0,1647748.8,688759.0,Unpaid
19363,2024,2150668.5,387120.33,156706.31,Unpaid
19364,2024,332956.5,16647.83,13433.13,Partial
19365,2024,3533507.0,636031.26,377357.35,Partial
19366,2024,8630166.0,1553429.88,819900.29,Partial
19367,2024,1624204.0,162420.4,131365.62,Partial
19368,2024,8764530.0,1577615.4,995948.6,Partial
19369,2024,2547148.5,458486.73,361150.0,Partial
19370,2024,3712306.5,668215.17,391440.45,Partial
19371,2024,499288.5,24964.43,13440.85,Partial
19372,2024,3183720.0,573069.6,427395.31,Partial
19373,2024,7123204.5,1282176.81,1264226.33,Paid
19374,2024,2736873.0,492637.14,279817.9,Partial
19375,2024,17420612.0,4355153.0,2292988.05,Partial
19376,2024,514182.0,51418.2,23446.7,Unpaid
19377,2024,1370362.5,137036.25,87209.87,Partial
19378,2024,458746.5,22937.33,16964.45,Partial
19379,2024,6807928.0,1225427.04,1143936.14,Paid
19380,2024,11422416.0,2855604.0,1237333.21,Unpaid
19381,2024,5114577.0,920623.86,586805.65,Partial
19382,2024,1848346.0,184834.6,121565.72,Partial
19383,2024,3721362.0,669845.16,619405.82,Paid
19384,2024,4619440.0,831499.2,423981.44,Partial
19385,2024,16892116.0,4223029.0,4120409.4,Paid
19386,2024,4088176.0,735871.68,601648.69,Partial
19387,2024,2961165.0,533009.7,450553.1,Partial
19388,2024,3177508.0,571951.44,313772.56,Partial
19389,2024,4542852.0,817713.36,751560.35,Paid
19390,2024,654395.0,65439.5,48922.57,Partial
19391,2024,4942891.5,889720.47,659727.73,Partial
19392,2024,2400022.5,432004.05,421765.55,Paid
19393,2024,2760690.0,496924.2,237082.54,Unpaid
19394,2024,4495125.0,809122.5,726349.27,Partial
19395,2024,6400350.0,1152063.0,723841.18,Partial
19396,2024,1185745.0,118574.5,65227.83,Partial
19397,2024,2962165.5,533189.79,482163.53,Paid
19398,2024,6801679.5,1224302.31,638596.08,Partial
19399,2024,4557759.0,820396.62,601678.88,Partial
19400,2024,2090772.0,376338.96,263286.74,Partial
19401,2024,200826.0,10041.3,10010.17,Paid
19402,2024,5193855.0,934893.9,897311.17,Paid
19403,2024,1354382.0,135438.2,63981.01,Unpaid
19404,2024,3728359.5,671104.71,609765.74,Paid
19405,2024,1495593.0,149559.3,126392.56,Partial
19406,2024,5303844.0,954691.92,797549.63,Partial
19407,2024,1237239.0,123723.9,66229.4,Partial
19408,2024,18265196.0,4566299.0,3334768.16,Partial
